ID,REC.WAV,TEXT,TEXT VALENCE,TEXT AROUSAL,TEXT DOMINANCE,AUDIO VALENCE,AUDIO AROUSAL,AUDIO DOMINANCE,EUCLIDEAN_DISTANCE,GMM_PROB_0,GMM_PROB_1,GMM_COMPONENT,GMM_FINAL_LABEL,GMM_THRESHOLD
subject 1_disgust_sentence 1,subject 1_disgust_sentence 1.wav,That's horrible! I'll never eat noodles again.,-0.1916,0.1149999999999999,-0.1156,-0.3356263041496277,0.1840803623199463,0.2428343296051025,0.3924166680770777,0.9281935749742612,0.07180642502573871,0,consistent,0.8545369739270962
subject 1_disgust_sentence 2,subject 1_disgust_sentence 2.wav,Something is moving inside my plate,0.0696,-0.0712,-0.112,0.2501440048217773,0.2496321201324463,0.2763475179672241,0.5351104387853687,0.8817168014618264,0.11828319853817361,0,consistent,0.8545369739270962
subject 1_disgust_sentence 3,subject 1_disgust_sentence 3.wav,Aaaaah a cockroach!!!,-0.624,0.334,-0.608,-0.3526386618614197,0.2283204793930053,0.2720804214477539,0.9270095388547744,0.3531619495123973,0.6468380504876027,1,inconsistent,0.8545369739270962
subject 1_disgust_sentence 4,subject 1_disgust_sentence 4.wav,"Eeeek, this is disgusting!!!",-0.301,0.1679999999999999,-0.191,-0.8261291980743408,0.4145224094390869,0.3900010585784912,0.8210336187362736,0.5649032665815583,0.43509673341844185,0,consistent,0.8545369739270962
subject 1_disgust_sentence 5,subject 1_disgust_sentence 5.wav,That's gross!,-0.385,0.1134999999999999,-0.319,-0.9885522127151488,0.6201152801513672,0.6651370525360107,1.2607379004894186,0.016222096292436306,0.9837779037075637,1,inconsistent,0.8545369739270962
subject 1_fear_sentence 1,subject 1_fear_sentence 1.wav,"Oh my god, there is someone in the house!",0.1676,-0.184,0.1636,-0.132752239704132,0.103795051574707,0.1284644603729248,0.4174589390000678,0.9225963791311682,0.07740362086883182,0,consistent,0.8545369739270962
subject 1_fear_sentence 2,subject 1_fear_sentence 2.wav,Someone is climbing up the stairs,0.1995,0.111,0.055,-0.4559867978096008,-0.1659318208694458,-0.0645649433135986,0.7215607744205164,0.7244569023016273,0.27554309769837276,0,consistent,0.8545369739270962
subject 1_fear_sentence 3,subject 1_fear_sentence 3.wav,Please don't kill me...,-0.174,0.238,0.1339999999999999,-0.2478761076927185,-0.2481163144111633,-0.0767716765403747,0.5349686439934208,0.8817849228225384,0.11821507717746146,0,consistent,0.8545369739270962
subject 1_fear_sentence 4,subject 1_fear_sentence 4.wav,I'm not alone! Go away!,-0.2653333333333333,-0.356,-0.3253333333333333,-0.4986839890480041,0.5206549167633057,0.4910037517547607,1.2204026417940397,0.02608989112198086,0.9739101088780192,1,inconsistent,0.8545369739270962
subject 1_fear_sentence 5,subject 1_fear_sentence 5.wav,I have nothing to give you! Please don't hurt me!,0.0255714285714285,-0.1645714285714285,-0.0431428571428571,-0.619096040725708,0.234879732131958,0.2641156911849975,0.818269632381526,0.5700605233100821,0.4299394766899179,0,consistent,0.8545369739270962
subject 1_happiness_sentence 1,subject 1_happiness_sentence 1.wav,"That's great, I'm rich now!!!",0.4765,0.12425,0.3655,0.0924813747406005,0.5088284015655518,0.5044269561767578,0.5609559257636669,0.8683181132919917,0.13168188670800832,0,consistent,0.8545369739270962
subject 1_happiness_sentence 2,subject 1_happiness_sentence 2.wav,I won: this is great! I'm so happy!,0.47525,0.2,0.2645,0.7954597473144531,0.6471004486083984,0.5860708951950073,0.6370564606512796,0.8152226306838605,0.1847773693161395,0,consistent,0.8545369739270962
subject 1_happiness_sentence 3,subject 1_happiness_sentence 3.wav,Wahoo... This is so great.,0.4195,0.3325,0.167,0.1955443620681762,0.6574761867523193,0.6467490196228027,0.621228437490243,0.8281980749015704,0.1718019250984297,0,consistent,0.8545369739270962
subject 1_happiness_sentence 4,subject 1_happiness_sentence 4.wav,I'm so lucky!,0.92,0.22,0.586,-0.7299642562866211,0.5166988372802734,0.5106348991394043,1.6781216122482472,3.980949648346816e-05,0.9999601905035163,1,inconsistent,0.8545369739270962
subject 1_happiness_sentence 5,subject 1_happiness_sentence 5.wav,I'm so excited!,0.816,0.862,0.418,0.7482075691223145,0.3283404111862182,0.3339287042617798,0.5444780557417386,0.8770900726796516,0.12290992732034853,0,consistent,0.8545369739270962
subject 1_sadness_sentence 1,subject 1_sadness_sentence 1.wav,Life won't be the same now,0.304,-0.2235,0.18,-0.3350744843482971,-0.6162144541740417,-0.406203031539917,0.951984681204927,0.304380861786994,0.6956191382130059,1,inconsistent,0.8545369739270962
subject 1_sadness_sentence 2,subject 1_sadness_sentence 2.wav,"Oh no, tell me this is not true, please!",0.1856,-0.1384,0.0748,-0.3947620987892151,-0.3496795892715454,-0.1425462961196899,0.6547508251164893,0.7993347048080245,0.2006652951919756,0,consistent,0.8545369739270962
subject 1_sadness_sentence 3,subject 1_sadness_sentence 3.wav,Everything was so perfect! I just don't understand!,0.4083333333333334,-0.0495,0.2508333333333333,-0.0858959555625915,-0.187455952167511,0.0482904911041259,0.5516502856695551,0.8733742172240391,0.12662578277596087,0,consistent,0.8545369739270962
subject 1_sadness_sentence 4,subject 1_sadness_sentence 4.wav,I still loved her,0.4684999999999999,-0.548,-0.1085,-0.3967532515525818,-0.2231312990188598,-0.0547291040420532,0.9257938061207848,0.35558886291630926,0.6444111370836908,1,inconsistent,0.8545369739270962
subject 1_sadness_sentence 5,subject 1_sadness_sentence 5.wav,She was my life,0.418,0.0735,0.324,0.035396933555603,0.0018298625946044,0.1556401252746582,0.4241070177041365,0.9209640289119485,0.07903597108805153,0,consistent,0.8545369739270962
subject 1_surprise_sentence 1,subject 1_surprise_sentence 1.wav,You have never told me that!,-0.012,-0.14275,-0.0455,-0.4358156323432922,0.1477620601654052,0.2112681865692138,0.5744100007434891,0.8605129334101148,0.13948706658988522,0,consistent,0.8545369739270962
subject 1_surprise_sentence 2,subject 1_surprise_sentence 2.wav,I didn't expect that!,-0.0206666666666666,0.1326666666666666,-0.082,-0.5945249795913696,0.1427888870239257,0.1869487762451172,0.6338369403099613,0.8179537490549997,0.18204625094500027,0,consistent,0.8545369739270962
subject 1_surprise_sentence 3,subject 1_surprise_sentence 3.wav,"Wahoo, I would never have believed this!",0.1326666666666666,0.0923333333333333,-0.0333333333333333,-0.6221661567687988,0.4279714822769165,0.4599137306213379,0.9621425177497016,0.2852782605773253,0.7147217394226747,1,inconsistent,0.8545369739270962
subject 1_surprise_sentence 4,subject 1_surprise_sentence 4.wav,I never saw that coming!,-0.132,-0.04475,-0.0745,-0.1893849372863769,0.0653507709503173,0.1881177425384521,0.2904880195244003,0.943816905594036,0.05618309440596403,0,consistent,0.8545369739270962
subject 1_surprise_sentence 5,subject 1_surprise_sentence 5.wav,"Oh my God, that's so weird!",0.012,0.1443333333333333,0.192,-0.2918980717658996,0.5596197843551636,0.4739775657653808,0.5867948721830385,0.8527776413550645,0.14722235864493563,0,consistent,0.8545369739270962
subject 20_anger_sentence 1,subject 20_anger_sentence 1.wav,"What??? No, no, no, listen! I need this money!",0.25,0.0259999999999999,-0.0111999999999999,-0.3809106945991516,0.1594451665878296,0.1819305419921875,0.6731681240934048,0.7811362878034497,0.21886371219655035,0,consistent,0.8545369739270962
subject 20_anger_sentence 2,subject 20_anger_sentence 2.wav,I don't care about your coffee! Please serve me!,0.246,-0.1131428571428571,-0.0607142857142857,-0.2990338802337646,-0.0600311756134033,0.1013538837432861,0.5710944517931233,0.8624926393413859,0.1375073606586141,0,consistent,0.8545369739270962
subject 20_anger_sentence 3,subject 20_anger_sentence 3.wav,I can have you fired you know!,0.17525,0.0444999999999999,-0.04125,-0.0776314139366149,0.0406057834625244,0.1830883026123047,0.3380707743298617,0.9377653781332903,0.06223462186670978,0,consistent,0.8545369739270962
subject 20_anger_sentence 4,subject 20_anger_sentence 4.wav,Is your coffee more important than my money?,0.4425,0.052,0.3265,-0.1531400084495544,0.4146268367767334,0.5001345872879028,0.7186335730531418,0.7282704030758158,0.2717295969241842,0,consistent,0.8545369739270962
subject 20_anger_sentence 5,subject 20_anger_sentence 5.wav,"You're getting paid to work, not drink coffee!",0.3251666666666666,0.1145,-0.037,-0.1905248165130615,-0.2624117732048034,-0.0373124480247497,0.6387490025262389,0.8137675608599568,0.18623243914004325,0,consistent,0.8545369739270962
subject 20_disgust_sentence 1,subject 20_disgust_sentence 1.wav,That's horrible! I'll never eat noodles again.,-0.1916,0.1149999999999999,-0.1156,-0.3697947859764099,-0.0844559669494628,0.0531995296478271,0.316274162255236,0.940774477558446,0.05922552244155389,0,consistent,0.8545369739270962
subject 20_disgust_sentence 2,subject 20_disgust_sentence 2.wav,Something is moving inside my plate,0.0696,-0.0712,-0.112,0.169034719467163,-0.0058724880218505,0.1104004383087158,0.2522239128565679,0.9474231993117956,0.05257680068820458,0,consistent,0.8545369739270962
subject 20_disgust_sentence 3,subject 20_disgust_sentence 3.wav,Aaaaah a cockroach!!!,-0.624,0.334,-0.608,-0.0710107088088989,-0.0783591866493225,0.0322437286376953,0.9411425434258224,0.3252774207487309,0.6747225792512691,1,inconsistent,0.8545369739270962
subject 20_disgust_sentence 4,subject 20_disgust_sentence 4.wav,"Eeeek, this is disgusting!!!",-0.301,0.1679999999999999,-0.191,-0.8605774641036987,0.2276699542999267,0.3084502220153808,0.7524214019085945,0.6811176394218786,0.31888236057812136,0,consistent,0.8545369739270962
subject 20_disgust_sentence 5,subject 20_disgust_sentence 5.wav,That's gross!,-0.385,0.1134999999999999,-0.319,-0.2595502138137817,0.3290596008300781,0.3778859376907348,0.7401713318653225,0.6990091961304692,0.30099080386953087,0,consistent,0.8545369739270962
subject 20_fear_sentence 1,subject 20_fear_sentence 1.wav,"Oh my god, there is someone in the house!",0.1676,-0.184,0.1636,-0.2281590700149536,0.2617325782775879,0.3045607805252075,0.6125134402471203,0.8348735760775774,0.16512642392242263,0,consistent,0.8545369739270962
subject 20_fear_sentence 2,subject 20_fear_sentence 2.wav,Someone is climbing up the stairs,0.1995,0.111,0.055,-0.3169003129005432,0.1498099565505981,0.2440210580825805,0.5512752999091258,0.8735723307255285,0.1264276692744714,0,consistent,0.8545369739270962
subject 20_fear_sentence 3,subject 20_fear_sentence 3.wav,Please don't kill me...,-0.174,0.238,0.1339999999999999,-0.7343392372131348,0.2014040946960449,0.2682379484176636,0.5773553046790141,0.8587225527975147,0.14127744720248528,0,consistent,0.8545369739270962
subject 20_fear_sentence 4,subject 20_fear_sentence 4.wav,I'm not alone! Go away!,-0.2653333333333333,-0.356,-0.3253333333333333,-0.4358311891555786,0.2430859804153442,0.3369030952453613,0.9091372933209052,0.3891713200036722,0.6108286799963277,1,inconsistent,0.8545369739270962
subject 20_fear_sentence 5,subject 20_fear_sentence 5.wav,I have nothing to give you! Please don't hurt me!,0.0255714285714285,-0.1645714285714285,-0.0431428571428571,-0.3828240633010864,0.28914475440979,0.3164150714874267,0.7084681760825536,0.741119504981977,0.25888049501802307,0,consistent,0.8545369739270962
subject 20_happiness_sentence 1,subject 20_happiness_sentence 1.wav,"That's great, I'm rich now!!!",0.4765,0.12425,0.3655,0.8798165321350098,0.3547744750976562,0.4296150207519531,0.4689525504765739,0.9080993924739799,0.09190060752602011,0,consistent,0.8545369739270962
subject 20_happiness_sentence 2,subject 20_happiness_sentence 2.wav,I won: this is great! I'm so happy!,0.47525,0.2,0.2645,0.6275875568389893,0.4510356187820434,0.511040210723877,0.3834158168682264,0.930007646801036,0.06999235319896406,0,consistent,0.8545369739270962
subject 20_happiness_sentence 3,subject 20_happiness_sentence 3.wav,Wahoo... This is so great.,0.4195,0.3325,0.167,0.828163743019104,0.4100081920623779,0.4797561168670654,0.5204132620648019,0.888487435565308,0.11151256443469212,0,consistent,0.8545369739270962
subject 20_happiness_sentence 4,subject 20_happiness_sentence 4.wav,I'm so lucky!,0.92,0.22,0.586,-0.5626580715179443,0.1636152267456054,0.2782187461853027,1.515316303578895,0.000519205259347539,0.9994807947406524,1,inconsistent,0.8545369739270962
subject 20_happiness_sentence 5,subject 20_happiness_sentence 5.wav,I'm so excited!,0.816,0.862,0.418,0.7445459365844727,0.3927505016326904,0.4641388654708862,0.4768957640863488,0.90544438627611,0.09455561372388982,0,consistent,0.8545369739270962
subject 20_sadness_sentence 1,subject 20_sadness_sentence 1.wav,Life won't be the same now,0.304,-0.2235,0.18,-0.47594153881073,-0.7570921182632446,-0.5053315162658691,1.1673511210524368,0.047083934171188696,0.9529160658288112,1,inconsistent,0.8545369739270962
subject 20_sadness_sentence 2,subject 20_sadness_sentence 2.wav,"Oh no, tell me this is not true, please!",0.1856,-0.1384,0.0748,-0.4112462401390075,-0.076971411705017,0.0374583005905151,0.6011599690122195,0.8430974804267711,0.15690251957322887,0,consistent,0.8545369739270962
subject 20_sadness_sentence 3,subject 20_sadness_sentence 3.wav,Everything was so perfect! I just don't understand!,0.4083333333333334,-0.0495,0.2508333333333333,-0.0070294737815856,0.2020964622497558,0.2777861356735229,0.4863676540488353,0.9021121896631882,0.09788781033681176,0,consistent,0.8545369739270962
subject 20_sadness_sentence 4,subject 20_sadness_sentence 4.wav,I still loved her,0.4684999999999999,-0.548,-0.1085,-0.2114493250846862,-0.4845160245895386,-0.3013113737106323,0.709603780746141,0.7397142736009505,0.2602857263990495,0,consistent,0.8545369739270962
subject 20_sadness_sentence 5,subject 20_sadness_sentence 5.wav,She was my life,0.418,0.0735,0.324,-0.1529973149299621,0.0736660957336425,0.1959587335586547,0.5851773467564535,0.8538191364815316,0.14618086351846823,0,consistent,0.8545369739270962
subject 20_surprise_sentence 1,subject 20_surprise_sentence 1.wav,You have never told me that!,-0.012,-0.14275,-0.0455,0.02161705493927,0.1232495307922363,0.1991443634033203,0.3629555362706231,0.9337788333992438,0.06622116660075619,0,consistent,0.8545369739270962
subject 20_surprise_sentence 2,subject 20_surprise_sentence 2.wav,I didn't expect that!,-0.0206666666666666,0.1326666666666666,-0.082,-0.7777846455574036,0.1006820201873779,0.1422544717788696,0.7902788872814579,0.6201904499191311,0.37980955008086903,0,consistent,0.8545369739270962
subject 20_surprise_sentence 3,subject 20_surprise_sentence 3.wav,"Wahoo, I would never have believed this!",0.1326666666666666,0.0923333333333333,-0.0333333333333333,-0.2681204080581665,0.0724592208862304,0.1556732654571533,0.4435636977914187,0.9157986266709176,0.08420137332908233,0,consistent,0.8545369739270962
subject 20_surprise_sentence 4,subject 20_surprise_sentence 4.wav,I never saw that coming!,-0.132,-0.04475,-0.0745,-0.0215590000152587,-0.0360686779022216,0.0700283050537109,0.1821016496155197,0.9516648505485646,0.04833514945143527,0,consistent,0.8545369739270962
subject 20_surprise_sentence 5,subject 20_surprise_sentence 5.wav,"Oh my God, that's so weird!",0.012,0.1443333333333333,0.192,0.0705237388610839,0.2601609230041504,0.3186993598937988,0.1813664421460868,0.9516949578486662,0.04830504215133379,0,consistent,0.8545369739270962
subject 21_anger_sentence 1,subject 21_anger_sentence 1.wav,"What??? No, no, no, listen! I need this money!",0.25,0.0259999999999999,-0.0111999999999999,-0.3163917660713196,0.4690529108047485,0.5199028253555298,0.8939606957504201,0.42010392033791855,0.5798960796620815,1,inconsistent,0.8545369739270962
subject 21_anger_sentence 2,subject 21_anger_sentence 2.wav,I don't care about your coffee! Please serve me!,0.246,-0.1131428571428571,-0.0607142857142857,-0.4643503427505493,-0.0195671916007995,0.1228342056274414,0.7396242717091469,0.6997870319249485,0.3002129680750514,0,consistent,0.8545369739270962
subject 21_anger_sentence 3,subject 21_anger_sentence 3.wav,I can have you fired you know!,0.17525,0.0444999999999999,-0.04125,-0.1080402731895446,0.1124452352523803,0.2341554164886474,0.4008965917896951,0.926391744138496,0.07360825586150407,0,consistent,0.8545369739270962
subject 21_anger_sentence 4,subject 21_anger_sentence 4.wav,Is your coffee more important than my money?,0.4425,0.052,0.3265,-0.014933168888092,0.3055483102798462,0.3709545135498047,0.5248886104877077,0.8864866616954253,0.11351333830457479,0,consistent,0.8545369739270962
subject 21_anger_sentence 5,subject 21_anger_sentence 5.wav,"You're getting paid to work, not drink coffee!",0.3251666666666666,0.1145,-0.037,-0.6630160808563232,-0.0467283725738525,0.1111998558044433,1.0121575608003706,0.19992163823782771,0.8000783617621723,1,inconsistent,0.8545369739270962
subject 21_disgust_sentence 1,subject 21_disgust_sentence 1.wav,That's horrible! I'll never eat noodles again.,-0.1916,0.1149999999999999,-0.1156,-0.5819785594940186,0.0828888416290283,0.1112650632858276,0.4526525192067676,0.9131739645206989,0.08682603547930119,0,consistent,0.8545369739270962
